user_id,content_id,timestamp,rating,watch_percentage,device,mood,genre,hour,dayofweek,month,year,review,genre_label,polarity,subjectivity,sentiment,aspect_acting,aspect_plot,aspect_visuals,aspect_sound
982,M0102511,2018-05-08 08:33:06,4.5,49.3,Mobile,Melancholic,Drama,8,1,5,2018,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Drama,0.85,0.75,Positive,0.0,0.75,0.0,0.75
40712,M0102511,2016-04-02 08:49:11,3.0,44.6,Mobile,Melancholic,Drama,8,5,4,2016,"Average drama. Nothing groundbreaking, but not boring either.",Drama,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
21295,M0102526,2017-12-04 20:06:23,3.5,51.5,Smart TV,Excited,Action,20,0,12,2017,Has its moments. Some scenes are interesting but overall feels mediocre.,Action,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
42506,M0102526,2020-08-30 17:24:44,3.0,66.5,Laptop,Excited,Action,17,6,8,2020,A decent action with some decent moments. Not without flaws but worth watching.,Action,0.11,0.3833,Neutral,0.0,0.0,0.0,0.0
37628,M0102526,2021-10-21 08:35:18,3.5,50.3,Mobile,Excited,Action,8,3,10,2021,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
3215,M0102526,2019-03-10 21:48:57,4.0,48.6,Smart TV,Excited,Action,21,6,3,2019,This is a timeless gem. The soundtrack is phenomenal and the script is flawless.,Action,0.85,0.75,Positive,0.0,0.75,0.0,0.75
9064,M0102526,2013-12-16 00:51:18,4.0,47.4,Mobile,Excited,Action,0,0,12,2013,An absolute classic. The action is powerful and the acting is stellar.,Action,0.3417,0.4028,Positive,0.169,0.0,0.0,0.0
55887,M0102536,2020-06-25 03:25:29,3.5,36.5,Mobile,Happy,Comedy,3,3,6,2020,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
48693,M0102536,2016-06-20 02:01:37,4.0,57.1,Mobile,Happy,Comedy,2,0,6,2016,This is a timeless masterpiece. The soundtrack is phenomenal and the script is flawless.,Comedy,0.85,0.75,Positive,0.0,0.75,0.0,0.75
32409,M0102536,2017-08-29 13:09:22,4.5,81.8,Laptop,Happy,Comedy,13,1,8,2017,An absolute triumph. The comedy is powerful and the acting is stellar.,Comedy,0.2405,0.5375,Positive,0.188,0.0,0.0,0.0
52353,M0102536,2013-07-19 21:59:16,4.0,49.8,Smart TV,Happy,Comedy,21,4,7,2013,An absolute revelation. The comedy is immersive and the acting is stellar.,Comedy,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
3070,M0102536,2016-09-26 21:14:50,4.5,66.3,Smart TV,Happy,Comedy,21,0,9,2016,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Comedy,0.85,0.75,Positive,0.0,0.75,0.0,0.75
65261,M0102587,2019-07-11 04:06:16,3.5,49.9,Mobile,Happy,Animation,4,3,7,2019,Passable animation. The acting is okay but the plot feels a bit slow.,Animation,-0.024,0.3,Neutral,0.067,0.067,0.067,0.0
4004,M0102587,2013-09-16 01:10:52,4.0,53.1,Mobile,Happy,Animation,1,0,9,2013,A cinematic triumph. Incredible performances and stunning cinematography.,Animation,0.512,0.7,Positive,0.467,0.0,0.467,0.0
68243,M0102587,2020-03-15 07:57:25,3.0,39.6,Mobile,Happy,Animation,7,6,3,2020,Passable animation. The acting is okay but the plot feels a bit slow.,Animation,-0.024,0.3,Neutral,0.067,0.067,0.067,0.0
63665,M0102587,2020-06-07 14:13:46,4.5,58.3,Laptop,Happy,Animation,14,6,6,2020,A cinematic gem. Incredible performances and stunning cinematography.,Animation,0.512,0.7,Positive,0.467,0.0,0.467,0.0
333,M0102587,2017-06-01 00:28:08,4.0,57.4,Mobile,Happy,Animation,0,3,6,2017,One of the most gem films I have ever seen. captivating storytelling.,Animation,0.436,0.75,Positive,0.0,0.5,0.0,0.0
45331,M0102603,2013-09-15 06:58:55,3.0,65.8,Mobile,Happy,Comedy,6,6,9,2013,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
29627,M0102603,2014-01-09 02:58:14,3.5,33.9,Mobile,Happy,Comedy,2,3,1,2014,Has its moments. Some scenes are solid but overall feels mediocre.,Comedy,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
42891,M0102603,2015-06-23 18:10:39,2.5,20.9,Smart TV,Happy,Comedy,18,1,6,2015,Overrated and dreadful. The script is incoherent and the ending is awful.,Comedy,-0.84,0.7222,Negative,0.0,-0.733,0.0,0.0
41308,M0102603,2013-08-10 10:26:27,3.0,50.7,Laptop,Happy,Comedy,10,5,8,2013,Has its moments. Some scenes are solid but overall feels mediocre.,Comedy,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
38629,M0102603,2020-06-18 09:42:19,3.5,67.1,Mobile,Happy,Comedy,9,3,6,2020,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
52285,M0102685,2016-02-07 16:53:03,4.5,45.7,Laptop,Excited,Action,16,6,2,2016,One of the most gem films I have ever seen. captivating storytelling.,Action,0.436,0.75,Positive,0.0,0.5,0.0,0.0
9105,M0102685,2017-02-15 15:28:44,4.5,36.3,Laptop,Excited,Action,15,2,2,2017,A cinematic classic. Incredible performances and stunning cinematography.,Action,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
66992,M0102685,2015-05-27 08:33:15,4.5,74.2,Mobile,Excited,Action,8,2,5,2015,Completely immersive. The plot is brilliant and the cast is outstanding.,Action,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
8521,M0102685,2014-11-11 05:55:41,4.0,48.3,Mobile,Excited,Action,5,1,11,2014,A cinematic masterpiece. Incredible performances and stunning cinematography.,Action,0.672,0.7,Positive,0.467,0.0,0.467,0.0
41197,M0102685,2014-09-19 04:51:22,4.0,54.6,Mobile,Excited,Action,4,4,9,2014,Completely moving. The plot is brilliant and the cast is outstanding.,Action,0.7,0.7583,Positive,0.5,0.5,0.0,0.0
44459,M0102768,2015-03-23 19:50:41,4.0,42.4,Smart TV,Melancholic,Drama,19,0,3,2015,A cinematic triumph. Incredible performances and stunning cinematography.,Drama,0.512,0.7,Positive,0.467,0.0,0.467,0.0
71502,M0102768,2013-10-03 14:15:56,3.0,34.5,Laptop,Melancholic,Drama,14,3,10,2013,"Average drama. Nothing groundbreaking, but not boring either.",Drama,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
10308,M0102768,2014-02-09 02:43:02,4.5,73.5,Mobile,Melancholic,Drama,2,6,2,2014,An absolute revelation. The drama is thought-provoking and the acting is stellar.,Drama,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
69903,M0102768,2013-10-27 21:10:00,4.5,61.2,Smart TV,Melancholic,Drama,21,6,10,2013,An absolute gem. The drama is thought-provoking and the acting is stellar.,Drama,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
17405,M0102768,2015-05-30 20:02:55,2.5,21.3,Smart TV,Melancholic,Drama,20,5,5,2015,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Drama,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
25900,M0102798,2014-04-27 09:54:39,4.0,48.1,Mobile,Excited,Action,9,6,4,2014,A cinematic revelation. Incredible performances and stunning cinematography.,Action,0.512,0.7,Positive,0.467,0.0,0.467,0.0
67220,M0102798,2014-03-17 17:55:05,4.5,80.2,Laptop,Excited,Action,17,0,3,2014,An absolute gem. The action is moving and the acting is stellar.,Action,0.3225,0.3125,Positive,0.138,0.0,0.0,0.0
38231,M0102798,2013-12-08 22:42:16,4.5,68.9,Smart TV,Excited,Action,22,6,12,2013,An absolute classic. The action is captivating and the acting is stellar.,Action,0.4977,0.4028,Positive,0.203,0.0,0.0,0.0
70838,M0102798,2016-02-19 22:01:23,3.5,41.6,Smart TV,Excited,Action,22,4,2,2016,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
14782,M0102798,2013-04-29 19:42:08,3.5,70.3,Smart TV,Excited,Action,19,0,4,2013,Mixed feelings. Strong performances let down by a predictable story.,Action,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
4381,M0102803,2015-11-11 07:31:15,3.0,21.5,Mobile,Excited,Action,7,2,11,2015,Has its moments. Some scenes are interesting but overall feels mediocre.,Action,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
62694,M0102803,2013-09-25 22:54:52,4.0,64.5,Smart TV,Excited,Action,22,2,9,2013,An absolute masterpiece. The action is captivating and the acting is stellar.,Action,0.526,0.45,Positive,0.21,0.0,0.0,0.0
26962,M0102803,2016-01-01 15:55:24,4.0,53.0,Laptop,Excited,Action,15,4,1,2016,Completely moving. The plot is brilliant and the cast is outstanding.,Action,0.7,0.7583,Positive,0.5,0.5,0.0,0.0
45266,M0102803,2018-05-01 04:21:23,3.5,36.5,Mobile,Excited,Action,4,1,5,2018,Has its moments. Some scenes are solid but overall feels mediocre.,Action,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
71328,M0102803,2013-06-22 16:56:46,2.5,32.1,Laptop,Excited,Action,16,5,6,2013,One of the worst actions in recent memory. Skip this mediocre film.,Action,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
44689,M0102926,2014-10-30 20:36:18,5.0,52.2,Smart TV,Tense,Crime,20,3,10,2014,A cinematic revelation. Incredible performances and stunning cinematography.,Crime,0.512,0.7,Positive,0.467,0.0,0.467,0.0
6933,M0102926,2013-08-25 18:49:13,3.0,38.8,Smart TV,Tense,Crime,18,6,8,2013,"Average crime. Nothing groundbreaking, but not boring either.",Crime,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
48412,M0102926,2013-12-10 21:55:29,5.0,77.7,Smart TV,Tense,Crime,21,1,12,2013,A cinematic classic. Incredible performances and stunning cinematography.,Crime,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
23797,M0102926,2014-04-01 20:37:38,4.5,78.7,Smart TV,Tense,Crime,20,1,4,2014,An absolute classic. The crime is powerful and the acting is stellar.,Crime,0.35,0.4633,Positive,0.183,0.0,0.0,0.0
24201,M0102926,2017-08-11 00:57:31,4.5,58.5,Mobile,Tense,Crime,0,4,8,2017,A true triumph. Breathtaking visuals and a gripping narrative.,Crime,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
16585,M0102943,2018-04-19 23:43:11,3.5,45.9,Mobile,Happy,Comedy,23,3,4,2018,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
38439,M0102943,2013-09-24 05:41:25,1.0,20.2,Mobile,Happy,Comedy,5,1,9,2013,Disappointing comedy. The plot is boring and the acting is poor.,Comedy,-0.652,0.575,Negative,-0.5,-0.5,0.0,0.0
13397,M0102943,2014-11-12 04:34:26,3.5,59.3,Mobile,Happy,Comedy,4,2,11,2014,Has its moments. Some scenes are interesting but overall feels mediocre.,Comedy,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
62694,M0102943,2013-11-30 02:17:44,2.5,43.7,Mobile,Happy,Comedy,2,5,11,2013,A dull and forgettable comedy. Terrible pacing and bland characters.,Comedy,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
1182,M0102943,2018-05-17 21:33:25,4.0,53.3,Smart TV,Happy,Comedy,21,3,5,2018,An absolute classic. The comedy is powerful and the acting is stellar.,Comedy,0.35,0.4633,Positive,0.183,0.0,0.0,0.0
35735,M0102945,2013-08-01 05:07:40,3.5,42.0,Mobile,Melancholic,Drama,5,3,8,2013,Mixed feelings. Strong performances let down by a predictable story.,Drama,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
68812,M0102945,2013-05-23 22:28:02,5.0,83.6,Smart TV,Melancholic,Drama,22,3,5,2013,A cinematic gem. Incredible performances and stunning cinematography.,Drama,0.512,0.7,Positive,0.467,0.0,0.467,0.0
34570,M0102945,2013-11-25 21:49:32,2.5,39.6,Smart TV,Melancholic,Drama,21,0,11,2013,One of the worst dramas in recent memory. Skip this mediocre film.,Drama,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
3439,M0102945,2019-07-04 15:08:10,3.5,46.4,Laptop,Melancholic,Drama,15,3,7,2019,A decent drama with some decent moments. Not without flaws but worth watching.,Drama,0.1267,0.4778,Neutral,0.0,0.0,0.0,0.0
52101,M0102945,2019-11-25 04:49:14,4.0,52.6,Mobile,Melancholic,Drama,4,0,11,2019,A cinematic revelation. Incredible performances and stunning cinematography.,Drama,0.512,0.7,Positive,0.467,0.0,0.467,0.0
13904,M0102975,2014-03-23 17:06:31,3.0,49.1,Laptop,Excited,Action,17,6,3,2014,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
11085,M0102975,2014-06-16 19:32:35,3.5,54.3,Smart TV,Excited,Action,19,0,6,2014,Mixed feelings. Strong performances let down by a predictable story.,Action,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
67495,M0102975,2014-12-27 12:51:38,3.5,39.6,Laptop,Excited,Action,12,5,12,2014,Has its moments. Some scenes are interesting but overall feels mediocre.,Action,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
35282,M0102975,2015-05-11 21:16:37,4.5,59.0,Smart TV,Excited,Action,21,0,5,2015,A cinematic classic. Incredible performances and stunning cinematography.,Action,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
10308,M0102975,2016-01-23 04:19:26,4.5,58.1,Mobile,Excited,Action,4,5,1,2016,A cinematic revelation. Incredible performances and stunning cinematography.,Action,0.512,0.7,Positive,0.467,0.0,0.467,0.0
57124,M0103060,2013-06-23 22:13:45,4.0,39.1,Smart TV,Excited,Action,22,6,6,2013,A true gem. Breathtaking visuals and a gripping narrative.,Action,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
8521,M0103060,2014-08-06 17:46:15,3.5,51.4,Laptop,Excited,Action,17,2,8,2014,Mixed feelings. Strong performances let down by a predictable story.,Action,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
43477,M0103060,2013-09-19 04:57:51,2.5,28.2,Mobile,Excited,Action,4,3,9,2013,One of the worst actions in recent memory. Skip this mediocre film.,Action,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
4356,M0103060,2014-03-06 07:22:53,3.5,42.2,Mobile,Excited,Action,7,3,3,2014,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
7286,M0103060,2014-10-03 13:38:14,5.0,71.7,Laptop,Excited,Action,13,4,10,2014,One of the most revelation films I have ever seen. moving storytelling.,Action,0.412,0.5,Positive,0.0,0.5,0.0,0.0
36627,M0103064,2017-09-09 19:23:51,4.5,49.7,Smart TV,Excited,Action,19,5,9,2017,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Action,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
20987,M0103064,2018-12-24 21:06:00,4.0,37.1,Smart TV,Excited,Action,21,0,12,2018,An absolute masterpiece. The action is captivating and the acting is stellar.,Action,0.526,0.45,Positive,0.21,0.0,0.0,0.0
9105,M0103064,2016-01-14 19:26:22,4.5,77.4,Smart TV,Excited,Action,19,3,1,2016,Completely moving. The plot is brilliant and the cast is outstanding.,Action,0.7,0.7583,Positive,0.5,0.5,0.0,0.0
30528,M0103064,2014-10-25 20:28:29,3.0,27.7,Smart TV,Excited,Action,20,5,10,2014,Mixed feelings. Strong performances let down by a predictable story.,Action,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
70944,M0103064,2015-03-12 11:53:43,5.0,87.6,Laptop,Excited,Action,11,3,3,2015,Completely powerful. The plot is brilliant and the cast is outstanding.,Action,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
35870,M0103074,2018-08-14 02:20:22,4.0,49.5,Mobile,Excited,Adventure,2,1,8,2018,A true revelation. Breathtaking visuals and a gripping narrative.,Adventure,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
14231,M0103074,2016-08-13 03:38:39,3.5,50.7,Mobile,Excited,Adventure,3,5,8,2016,A decent adventure with some solid moments. Not without flaws but worth watching.,Adventure,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
1182,M0103074,2016-12-04 00:17:13,4.0,53.9,Mobile,Excited,Adventure,0,6,12,2016,One of the most classic films I have ever seen. powerful storytelling.,Adventure,0.3053,0.5556,Positive,0.0,0.322,0.0,0.0
36458,M0103074,2019-09-02 02:34:06,5.0,63.6,Mobile,Excited,Adventure,2,0,9,2019,An absolute classic. The adventure is powerful and the acting is stellar.,Adventure,0.35,0.4633,Positive,0.183,0.0,0.0,0.0
37748,M0103074,2015-07-15 16:46:08,2.5,42.3,Laptop,Excited,Adventure,16,2,7,2015,One of the worst adventures in recent memory. Skip this mediocre film.,Adventure,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
50875,M0103241,2016-07-12 22:38:19,5.0,70.0,Smart TV,Happy,Comedy,22,1,7,2016,A cinematic classic. Incredible performances and stunning cinematography.,Comedy,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
31441,M0103241,2016-01-02 02:59:02,5.0,60.2,Mobile,Happy,Comedy,2,5,1,2016,An absolute classic. The comedy is powerful and the acting is stellar.,Comedy,0.35,0.4633,Positive,0.183,0.0,0.0,0.0
48413,M0103241,2016-11-30 03:38:52,4.0,44.2,Mobile,Happy,Comedy,3,2,11,2016,Completely thought-provoking. The plot is brilliant and the cast is outstanding.,Comedy,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
28245,M0103241,2018-03-15 09:50:15,4.5,67.9,Mobile,Happy,Comedy,9,3,3,2018,An absolute gem. The comedy is moving and the acting is stellar.,Comedy,0.33,0.3833,Positive,0.15,0.0,0.0,0.0
54746,M0103241,2021-07-22 22:19:04,3.5,42.8,Smart TV,Happy,Comedy,22,3,7,2021,Has its moments. Some scenes are interesting but overall feels mediocre.,Comedy,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
59408,M0103639,2014-09-03 02:46:58,4.0,60.6,Mobile,Happy,Animation,2,2,9,2014,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Animation,0.85,0.75,Positive,0.0,0.75,0.0,0.75
59908,M0103639,2016-02-22 09:04:04,5.0,84.5,Mobile,Happy,Animation,9,0,2,2016,An absolute gem. The animation is immersive and the acting is stellar.,Animation,0.218,0.3833,Positive,0.15,0.0,0.15,0.0
10421,M0103639,2019-06-08 03:36:12,5.0,73.7,Mobile,Happy,Animation,3,5,6,2019,One of the most triumph films I have ever seen. thought-provoking storytelling.,Animation,0.3,0.5,Positive,0.0,0.5,0.0,0.0
37102,M0103639,2013-06-09 21:56:24,5.0,54.4,Smart TV,Happy,Animation,21,6,6,2013,A true triumph. Breathtaking visuals and a gripping narrative.,Animation,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
3682,M0103639,2020-05-16 16:09:34,4.5,72.5,Laptop,Happy,Animation,16,5,5,2020,This is a timeless masterpiece. The soundtrack is phenomenal and the script is flawless.,Animation,0.85,0.75,Positive,0.0,0.75,0.0,0.75
9105,M0103644,2017-06-06 21:10:13,3.5,65.1,Smart TV,Excited,Action,21,1,6,2017,Has its moments. Some scenes are solid but overall feels mediocre.,Action,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
16215,M0103644,2016-03-31 11:21:14,4.0,32.5,Laptop,Excited,Action,11,3,3,2016,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Action,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
61179,M0103644,2013-09-06 19:20:31,3.5,36.4,Smart TV,Excited,Action,19,4,9,2013,Mixed feelings. Strong performances let down by a predictable story.,Action,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
26437,M0103644,2017-04-22 12:49:10,3.5,69.5,Laptop,Excited,Action,12,5,4,2017,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
1980,M0103644,2014-12-28 00:10:32,3.5,52.3,Mobile,Excited,Action,0,6,12,2014,Has its moments. Some scenes are interesting but overall feels mediocre.,Action,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
42891,M0103759,2015-01-19 19:34:35,2.5,57.6,Smart TV,Tense,Crime,19,0,1,2015,Disappointing crime. The plot is boring and the acting is poor.,Crime,-0.652,0.575,Negative,-0.5,-0.5,0.0,0.0
26448,M0103759,2017-12-05 22:45:46,4.0,50.5,Smart TV,Tense,Crime,22,1,12,2017,One of the most classic films I have ever seen. captivating storytelling.,Crime,0.4813,0.5556,Positive,0.0,0.389,0.0,0.0
40013,M0103759,2016-11-30 13:17:50,3.5,71.1,Laptop,Tense,Crime,13,2,11,2016,Has its moments. Some scenes are interesting but overall feels mediocre.,Crime,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
49330,M0103759,2015-09-13 07:37:03,4.0,60.1,Mobile,Tense,Crime,7,6,9,2015,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Crime,0.85,0.75,Positive,0.0,0.75,0.0,0.75
62694,M0103759,2015-07-20 23:06:27,4.5,50.9,Mobile,Tense,Crime,23,0,7,2015,A cinematic revelation. Incredible performances and stunning cinematography.,Crime,0.512,0.7,Positive,0.467,0.0,0.467,0.0
16593,M0103767,2015-02-05 21:08:15,4.0,37.8,Smart TV,Curious,Documentary,21,3,2,2015,One of the most revelation films I have ever seen. captivating storytelling.,Documentary,0.436,0.75,Positive,0.0,0.5,0.0,0.0
5597,M0103767,2013-04-08 23:13:36,5.0,66.9,Mobile,Curious,Documentary,23,0,4,2013,A true classic. Breathtaking visuals and a gripping narrative.,Documentary,0.6945,0.7042,Positive,0.0,0.504,0.504,0.0
21934,M0103767,2014-01-27 02:41:39,4.0,70.1,Mobile,Curious,Documentary,2,0,1,2014,A true triumph. Breathtaking visuals and a gripping narrative.,Documentary,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
51327,M0103767,2014-10-25 14:59:44,4.5,64.3,Laptop,Curious,Documentary,14,5,10,2014,Completely powerful. The plot is brilliant and the cast is outstanding.,Documentary,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
4476,M0103767,2013-09-08 07:58:35,5.0,70.5,Mobile,Curious,Documentary,7,6,9,2013,Completely moving. The plot is brilliant and the cast is outstanding.,Documentary,0.7,0.7583,Positive,0.5,0.5,0.0,0.0
70246,M0103772,2015-03-05 18:12:49,3.5,51.0,Smart TV,Melancholic,Drama,18,3,3,2015,Mixed feelings. Strong performances let down by a predictable story.,Drama,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
57147,M0103772,2015-01-27 20:16:13,4.0,56.7,Smart TV,Melancholic,Drama,20,1,1,2015,One of the most masterpiece films I have ever seen. powerful storytelling.,Drama,0.4,0.75,Positive,0.0,0.4,0.0,0.0
11030,M0103772,2015-04-18 10:44:50,3.5,33.6,Laptop,Melancholic,Drama,10,5,4,2015,A decent drama with some decent moments. Not without flaws but worth watching.,Drama,0.1267,0.4778,Neutral,0.0,0.0,0.0,0.0
